ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3161	"ENSMUSG00000035673"	"Sbno2"	chr10	-	79905115	79905541	79905115	79905270	79905444	79905541	3161	2,4,2	46,57,71	2,4,5	77,73,63	98	49	0.686960865814	1.0	0.021,0.034,0.014	0.013,0.027,0.038	-0.003
3165	"ENSMUSG00000034708"	"Grn"	chr11	+	102325528	102325982	102325528	102325652	102325884	102325982	3165	12,10,10	162,120,116	14,13,14	126,174,175	98	49	0.737647564836	1.0	0.036,0.04,0.041	0.053,0.036,0.038	-0.003
3166	"ENSMUSG00000030802"	"Bckdk"	chr7	+	127504393	127504652	127504393	127504462	127504541	127504652	3166	0,4,7	64,55,84	4,1,2	86,80,85	98	49	0.15135021059	0.7245673874797127	0.0,0.035,0.04	0.023,0.006,0.012	0.011
3167	"ENSMUSG00000004677"	"Myo9b"	chr8	+	71800974	71801838	71800974	71801545	71801578	71801838	3167	75,53,75	54,43,45	56,57,91	37,47,46	82	49	0.649549191507	1.0	0.454,0.424,0.499	0.475,0.42,0.542	-0.02
3168	"ENSMUSG00000046364"	"Rpl27a"	chr7	+	109118791	109119200	109118791	109118855	109119124	109119200	3168	68,78,56	2020,2637,1776	57,38,47	1797,1993,1921	98	49	0.0908346077024	0.6102034533556386	0.017,0.015,0.016	0.016,0.009,0.012	0.004
3169	"ENSMUSG00000032280"	"Tle3"	chr9	+	61318544	61319796	61318544	61318621	61319546	61319796	3169	27,28,27	171,173,143	31,27,21	136,144,140	98	49	0.579944900695	1.0	0.073,0.075,0.086	0.102,0.086,0.07	-0.008
3170	"ENSMUSG00000066232"	"Ipo7"	chr7	+	109643824	109645458	109643824	109643941	109645368	109645458	3170	20,31,12	95,170,95	18,17,17	76,79,77	98	49	0.292089167565	0.8953460039802943	0.095,0.084,0.059	0.106,0.097,0.099	-0.021
3171	"ENSMUSG00000066232"	"Ipo7"	chr7	+	109648151	109648900	109648151	109648277	109648802	109648900	3171	31,44,27	173,379,143	20,20,25	148,160,183	98	49	0.466036414125	0.9941314544587068	0.082,0.055,0.086	0.063,0.059,0.064	0.012
3172	"ENSMUSG00000029817"	"Tra2a"	chr6	-	49222409	49223898	49222409	49222544	49223782	49223898	3172	25,30,32	96,104,100	26,23,31	78,75,87	98	49	0.492433741223	1.0	0.115,0.126,0.138	0.143,0.133,0.151	-0.016
3173	"ENSMUSG00000030751"	"Psma1"	chr7	-	113873260	113873695	113873260	113873362	113873650	113873695	3173	12,15,12	302,317,273	10,15,11	252,272,260	98	49	0.886407343937	1.0	0.019,0.023,0.022	0.019,0.027,0.021	-0.001
3174	"ENSMUSG00000029545"	"Acads"	chr5	-	115249915	115250450	115249915	115250086	115250298	115250450	3174	24,7,21	66,60,71	12,13,15	72,64,67	98	49	0.250649088755	0.8582571431819346	0.154,0.055,0.129	0.077,0.092,0.101	0.023
3175	"ENSMUSG00000057193"	"Slc44a2"	chr9	+	21253690	21253954	21253690	21253801	21253893	21253954	3175	92,65,102	222,175,243	110,126,114	286,294,286	98	49	0.980193941363	1.0	0.172,0.157,0.173	0.161,0.176,0.166	-0.0
3176	"ENSMUSG00000057193"	"Slc44a2"	chr9	+	21254038	21254343	21254038	21254162	21254259	21254343	3176	294,232,348	155,136,182	370,363,386	209,197,184	98	49	0.79228705832	1.0	0.487,0.46,0.489	0.47,0.48,0.512	-0.009
3177	"ENSMUSG00000057193"	"Slc44a2"	chr9	+	21258330	21259282	21258330	21258425	21259178	21259282	3177	59,56,77	376,298,382	75,83,73	475,465,491	98	49	0.394690628585	0.9655720810904698	0.073,0.086,0.092	0.073,0.082,0.069	0.009
3178	"ENSMUSG00000057193"	"Slc44a2"	chr9	+	21258330	21259282	21258330	21258425	21259186	21259282	3178	120,139,156	0,1,1	151,158,155	0,0,0	98	49	1	1.0	1.0,0.986,0.987	1.0,1.0,1.0	-0.009
3180	"ENSMUSG00000030871"	"Ears2"	chr7	-	121643524	121643889	121643524	121643655	121643735	121643889	3180	6,7,4	6,21,13	3,4,4	6,9,12	98	49	0.696114371265	1.0	0.333,0.143,0.133	0.2,0.182,0.143	0.028
3181	"ENSMUSG00000030871"	"Ears2"	chr7	-	121645846	121647797	121645846	121645955	121647324	121647797	3181	9,11,11	15,14,5	6,10,13	3,7,4	98	49	0.0980927791701	0.6297594223406034	0.231,0.282,0.524	0.5,0.417,0.619	-0.166
3182	"ENSMUSG00000030763"	"Lcmt1"	chr7	+	123020760	123022021	123020760	123020862	123021929	123022021	3182	18,15,19	89,65,66	24,11,9	63,79,86	98	49	0.404052232225	0.9685626171033813	0.092,0.103,0.126	0.16,0.065,0.05	0.015
3183	"ENSMUSG00000041828"	"Abca8a"	chr11	-	109960200	109960734	109960200	109960339	109960614	109960734	3183	0,1,1	8,3,1	1,1,0	6,8,6	98	49	1	1.0	0.0,0.143,0.333	0.077,0.059,0.0	0.113
3184	"ENSMUSG00000000131"	"Xpo6"	chr7	-	125706242	125707795	125706242	125706404	125707623	125707795	3184	7,6,9	140,142,133	5,5,10	171,150,142	98	49	0.539502623927	1.0	0.024,0.021,0.033	0.014,0.016,0.034	0.005
3185	"ENSMUSG00000030741"	"Spns1"	chr7	-	125972941	125974375	125972941	125973008	125974238	125974375	3185	97,84,119	7,1,3	111,105,110	2,2,2	98	49	0.131015074993	0.6897657045384707	0.874,0.977,0.952	0.965,0.963,0.965	-0.03
3186	"ENSMUSG00000030720"	"Cln3"	chr7	-	126174374	126174584	126174374	126174430	126174515	126174584	3186	17,16,14	15,13,14	13,23,23	17,32,28	98	49	0.192056391443	0.7871241036753702	0.362,0.381,0.333	0.277,0.264,0.291	0.081
3188	"ENSMUSG00000030703"	"Gdpd3"	chr7	+	126370159	126370385	126370159	126370219	126370333	126370385	3188	336,370,222	956,828,675	226,216,221	639,652,620	98	49	0.448647772239	0.9834831428291764	0.149,0.183,0.141	0.15,0.142,0.151	0.01
3190	"ENSMUSG00000068206"	"Pick1"	chr15	+	79129489	79130311	79129489	79129552	79130177	79130311	3190	16,17,16	31,19,24	12,11,19	25,25,31	98	49	0.367583343884	0.9551998295304404	0.205,0.309,0.25	0.194,0.18,0.235	0.052
3191	"ENSMUSG00000068206"	"Pick1"	chr15	+	79129489	79130700	79129489	79130311	79130607	79130700	3191	8,2,5	40,42,33	5,2,1	45,43,44	98	49	0.0602527551988	0.4948922263203172	0.091,0.023,0.07	0.053,0.023,0.011	0.032
3192	"ENSMUSG00000068206"	"Pick1"	chr15	+	79131464	79132496	79131464	79131515	79132351	79132496	3192	27,20,16	30,20,26	27,35,24	23,22,29	98	49	0.194527766162	0.7914121084881367	0.31,0.333,0.235	0.37,0.443,0.293	-0.076
3193	"ENSMUSG00000042502"	"Cd2bp2"	chr7	-	126794194	126794633	126794194	126794330	126794532	126794633	3193	13,8,9	158,148,154	12,10,12	162,184,156	98	49	0.865297950396	1.0	0.04,0.026,0.028	0.036,0.026,0.037	-0.002
3194	"ENSMUSG00000000486"	"Septin1"	chr7	-	126816790	126817229	126816790	126816914	126817142	126817229	3194	397,253,375	769,675,706	417,426,418	778,729,655	98	49	0.0268636927073	0.33773538922576446	0.205,0.158,0.21	0.211,0.226,0.242	-0.035
3195	"ENSMUSG00000038618"	"Rassf7"	chr7	+	140797798	140798081	140797798	140797930	140798002	140798081	3195	12,4,4	12,12,9	3,8,7	20,23,16	98	49	0.130470583279	0.6897657045384707	0.333,0.143,0.182	0.07,0.148,0.179	0.087
3196	"ENSMUSG00000053877"	"Srcap"	chr7	+	127118752	127119004	127118752	127118774	127118831	127119004	3196	155,160,152	0,1,1	177,168,147	0,1,0	98	49	1	1.0	1.0,0.988,0.987	1.0,0.988,1.0	-0.004
3198	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127176706	127177201	127176706	127176818	127177146	127177201	3198	183,143,154	4,2,7	189,179,190	8,4,7	98	49	0.445850804648	0.9829191469650138	0.958,0.973,0.917	0.922,0.957,0.931	0.013
3199	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127176706	127177201	127176706	127176860	127177146	127177201	3199	145,121,146	2,3,0	169,150,126	0,2,2	98	49	0.669313676498	1.0	0.973,0.953,1.0	1.0,0.974,0.969	-0.006
3200	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127176706	127177201	127176706	127176882	127177146	127177201	3200	133,107,124	17,24,33	142,152,135	37,36,35	98	49	0.276271492991	0.8841178705285325	0.796,0.69,0.653	0.657,0.679,0.659	0.048
3201	"ENSMUSG00000030816"	"Rnf40"	chr7	+	127196300	127196714	127196300	127196513	127196588	127196714	3201	44,43,21	125,109,108	41,44,46	113,146,128	98	49	0.643181123795	1.0	0.15,0.165,0.089	0.154,0.131,0.152	-0.011
3203	"ENSMUSG00000030805"	"Stx4a"	chr7	+	127445191	127445448	127445191	127445300	127445371	127445448	3203	51,19,38	171,110,155	53,59,52	196,194,170	98	49	0.251398250824	0.8582571431819346	0.13,0.079,0.109	0.119,0.132,0.133	-0.022
3205	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	127847189	127847644	127847189	127847464	127847591	127847644	3205	0,0,0	5,5,9	3,2,3	7,3,13	98	49	0.000385777821337	0.029952703955658275	0.0,0.0,0.0	0.176,0.25,0.103	-0.176
3206	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	127847591	127847892	127847591	127847644	127847749	127847892	3206	0,1,0	7,7,3	4,2,0	8,16,9	98	49	0.0332415882991	0.3777627849016667	0.0,0.067,0.0	0.2,0.059,0.0	-0.064
3207	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	127847591	127847892	127847591	127847644	127847815	127847892	3207	16,8,13	1,2,0	18,21,12	0,0,1	98	49	0.697068006989	1.0	0.889,0.667,1.0	1.0,1.0,0.857	-0.1
3208	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	127847749	127848146	127847749	127847892	127848058	127848146	3208	2,1,1	8,4,8	4,5,1	14,11,12	98	49	0.417296507773	0.9730104715882687	0.111,0.111,0.059	0.125,0.185,0.04	-0.023
3209	"ENSMUSG00000030782"	"Tgfb1i1"	chr7	+	127848058	127848367	127848058	127848146	127848261	127848367	3209	1,1,0	10,5,7	2,1,1	10,14,12	98	49	1	1.0	0.048,0.091,0.0	0.091,0.034,0.04	-0.009
3211	"ENSMUSG00000030846"	"Tial1"	chr7	-	128045530	128046128	128045530	128045670	128046004	128046128	3211	290,213,287	121,164,113	272,326,338	79,104,109	98	49	0.00566991602773	0.14421496339233864	0.545,0.394,0.559	0.633,0.61,0.608	-0.118
3212	"ENSMUSG00000030846"	"Tial1"	chr7	-	128048454	128048831	128048454	128048522	128048762	128048831	3212	83,56,121	2,1,0	78,81,93	1,1,2	98	49	1	1.0	0.954,0.966,1.0	0.975,0.976,0.959	0.003
3213	"ENSMUSG00000048495"	"Tyw5"	chr1	-	57432508	57433250	57432508	57432646	57433205	57433250	3213	8,20,14	26,31,19	27,19,17	29,21,22	98	49	0.0882974658977	0.60346628379732	0.133,0.244,0.269	0.318,0.311,0.279	-0.087
3214	"ENSMUSG00000040331"	"Nsmce4a"	chr7	-	130135306	130135591	130135306	130135396	130135499	130135591	3214	33,43,38	202,295,208	50,33,41	205,177,199	98	49	0.0974194317431	0.6285407240539745	0.076,0.068,0.084	0.109,0.085,0.093	-0.02
3216	"ENSMUSG00000066979"	"Bub3"	chr7	+	131163265	131165214	131163265	131163335	131165062	131165214	3216	53,69,51	358,331,314	57,65,75	351,340,321	98	49	0.382454051761	0.9613545004514703	0.069,0.094,0.075	0.075,0.087,0.105	-0.01
3217	"ENSMUSG00000014767"	"Tbp"	chr17	+	15721415	15721619	15721415	15721464	15721573	15721619	3217	13,11,22	6,2,3	4,8,7	0,0,0	98	49	2.20431612519e-07	0.000183619533228327	0.52,0.733,0.786	1.0,1.0,1.0	-0.32
3218	"ENSMUSG00000097471"	"5830432E09Rik"	chr7	-	135253518	135254012	135253518	135253615	135253740	135254012	3218	50,44,63	3,4,6	60,59,69	8,11,3	98	49	0.348084691738	0.9365892212241923	0.893,0.846,0.84	0.789,0.728,0.92	0.047
3221	"ENSMUSG00000046519"	"Golph3l"	chr3	+	95524354	95526552	95524354	95524553	95525173	95526552	3221	113,101,115	1,2,0	148,132,133	0,0,0	98	49	1	1.0	0.983,0.962,1.0	1.0,1.0,1.0	-0.018
3222	"ENSMUSG00000025473"	"Adam8"	chr7	-	139564641	139565343	139564641	139564756	139565249	139565343	3222	14,8,10	15,13,22	22,25,17	31,25,38	98	49	0.749456124435	1.0	0.318,0.235,0.185	0.262,0.333,0.183	-0.013
3223	"ENSMUSG00000025473"	"Adam8"	chr7	-	139566215	139566721	139566215	139566381	139566645	139566721	3223	7,2,3	22,11,14	6,6,3	34,35,21	98	49	0.458879816787	0.9911600887667545	0.137,0.083,0.097	0.081,0.079,0.067	0.03
3225	"ENSMUSG00000025473"	"Adam8"	chr7	-	139567091	139567650	139567091	139567181	139567472	139567650	3225	24,16,16	14,11,19	32,32,27	16,21,19	98	49	0.387645197682	0.9631034644708528	0.462,0.421,0.296	0.5,0.432,0.415	-0.056
3226	"ENSMUSG00000025474"	"Tubgcp2"	chr7	-	139584711	139585363	139584711	139584892	139585182	139585363	3226	17,27,27	40,37,37	16,23,11	34,35,36	98	49	0.265726899496	0.8731775435115108	0.175,0.267,0.267	0.19,0.247,0.133	0.046
3227	"ENSMUSG00000021240"	"Abcd4"	chr12	-	84655748	84656247	84655748	84655870	84656152	84656247	3227	23,21,34	18,9,17	27,23,19	17,22,15	98	49	0.250977981987	0.8582571431819346	0.39,0.538,0.5	0.443,0.343,0.388	0.085
3228	"ENSMUSG00000021240"	"Abcd4"	chr12	-	84659098	84659670	84659098	84659219	84659553	84659670	3228	22,17,26	1,3,0	25,27,35	0,0,1	98	49	0.280035588193	0.884773235664068	0.917,0.739,1.0	1.0,1.0,0.946	-0.097
3229	"ENSMUSG00000021240"	"Abcd4"	chr12	-	84659098	84659670	84659098	84659224	84659553	84659670	3229	21,18,27	4,6,9	27,27,38	8,9,10	98	49	0.870718144595	1.0	0.724,0.6,0.6	0.628,0.6,0.655	0.014
3231	"ENSMUSG00000025461"	"Scart1"	chr7	+	139803803	139804550	139803803	139804109	139804232	139804550	3231	276,58,15	246,55,13	9,8,9	3,0,10	98	49	0.109354503979	0.6610159775991392	0.359,0.345,0.366	0.6,1.0,0.31	-0.28
3235	"ENSMUSG00000068917"	"Clk2"	chr3	+	89076001	89077422	89076001	89076230	89076921	89077422	3235	63,53,61	61,66,61	54,57,43	62,69,58	98	49	0.392434832354	0.9644272972073197	0.341,0.286,0.333	0.303,0.292,0.27	0.032
3236	"ENSMUSG00000068917"	"Clk2"	chr3	+	89076001	89077422	89076001	89076230	89077355	89077422	3236	114,82,111	9,13,12	94,103,100	14,25,22	98	49	0.0116549479762	0.22710109155963978	0.864,0.759,0.822	0.77,0.673,0.694	0.103
3237	"ENSMUSG00000068917"	"Clk2"	chr3	+	89076921	89077422	89076921	89077009	89077355	89077422	3237	139,117,132	41,45,55	95,139,138	52,56,67	98	49	0.0995828186031	0.6328422327305171	0.629,0.565,0.545	0.477,0.554,0.507	0.067
3238	"ENSMUSG00000062031"	"Pgghg"	chr7	+	140524863	140525262	140524863	140524995	140525150	140525262	3238	29,9,26	26,15,13	26,33,31	26,26,17	98	49	0.676345747519	1.0	0.358,0.231,0.5	0.333,0.388,0.477	-0.036
3239	"ENSMUSG00000054065"	"Pkp3"	chr7	+	140668196	140668564	140668196	140668314	140668393	140668564	3239	5,2,4	28,12,36	11,14,13	47,45,55	98	49	0.0477574968575	0.4376754572472692	0.082,0.077,0.053	0.105,0.135,0.106	-0.045
3240	"ENSMUSG00000063704"	"Mapk15"	chr15	+	75870398	75871003	75870398	75870527	75870627	75871003	3240	6,2,0	0,1,2	0,2,2	0,1,1	98	49	1	1.0	1.0,0.5,0.0	NA,0.5,0.5	0.0
3241	"ENSMUSG00000025498"	"Irf7"	chr7	-	140844405	140844696	140844405	140844472	140844637	140844696	3241	132,57,86	26,12,26	124,171,116	30,53,38	98	49	0.227396766922	0.8429974926326821	0.717,0.704,0.623	0.674,0.617,0.604	0.05
3242	"ENSMUSG00000025498"	"Irf7"	chr7	-	140844405	140844696	140844405	140844568	140844637	140844696	3242	54,23,36	39,17,22	54,64,45	47,77,50	98	49	0.0320390752015	0.3690843186029712	0.409,0.404,0.45	0.365,0.294,0.31	0.098
3243	"ENSMUSG00000025504"	"Eps8l2"	chr7	+	140921805	140922023	140921805	140921887	140921967	140922023	3243	1,0,0	9,8,16	1,0,0	6,14,10	98	49	1	1.0	0.053,0.0,0.0	0.077,0.0,0.0	-0.008
3244	"ENSMUSG00000025504"	"Eps8l2"	chr7	+	140937154	140937604	140937154	140937229	140937455	140937604	3244	4,4,3	5,3,5	7,13,9	8,4,10	98	49	0.309136587113	0.9083272559616543	0.286,0.4,0.231	0.304,0.619,0.31	-0.105
3245	"ENSMUSG00000019082"	"Slc25a22"	chr7	-	141011933	141012666	141011933	141012052	141012526	141012666	3245	44,31,47	0,0,1	40,41,31	1,0,0	98	49	1	1.0	1.0,1.0,0.959	0.952,1.0,1.0	0.002
3246	"ENSMUSG00000019082"	"Slc25a22"	chr7	-	141011933	141012666	141011933	141012052	141012575	141012666	3246	40,36,49	24,26,25	45,43,35	27,31,39	98	49	0.246706201452	0.8582571431819346	0.455,0.409,0.495	0.455,0.41,0.31	0.061
3247	"ENSMUSG00000019082"	"Slc25a22"	chr7	-	141011933	141012666	141011933	141012071	141012575	141012666	3247	37,29,34	0,0,2	35,38,21	0,0,0	98	49	1	1.0	1.0,1.0,0.895	1.0,1.0,1.0	-0.035
3248	"ENSMUSG00000019082"	"Slc25a22"	chr7	-	141014068	141014242	141014068	141014136	141014213	141014242	3248	85,78,62	1,1,1	60,76,63	1,0,1	98	49	1	1.0	0.977,0.975,0.969	0.968,1.0,0.969	-0.005
3249	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141018990	141019404	141018990	141019190	141019290	141019404	3249	19,35,21	67,79,57	16,12,29	67,69,48	98	49	0.440808693287	0.9820862104537273	0.124,0.181,0.156	0.107,0.08,0.232	0.014
3250	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141019915	141020279	141019915	141020066	141020143	141020279	3250	51,51,37	25,36,16	49,51,38	25,21,20	98	49	0.551564910218	1.0	0.505,0.415,0.536	0.495,0.548,0.487	-0.025
3251	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141021085	141021442	141021085	141021229	141021387	141021442	3251	46,94,59	10,15,6	35,33,39	8,7,10	98	49	0.21620797515	0.8290045721516686	0.697,0.758,0.831	0.686,0.702,0.661	0.079
3252	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141021085	141021442	141021085	141021287	141021387	141021442	3252	24,54,34	25,29,31	15,17,11	32,28,12	98	49	0.00572062049413	0.14426803169069052	0.324,0.482,0.354	0.19,0.233,0.314	0.141
3253	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141021524	141022477	141021524	141021697	141022063	141022477	3253	41,96,56	3,6,5	46,60,52	2,2,3	98	49	0.175200261861	0.7581393149621454	0.872,0.889,0.848	0.92,0.937,0.897	-0.048
3254	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141021524	141022477	141021524	141021734	141022063	141022477	3254	35,57,38	19,20,19	32,32,29	17,19,14	98	49	0.468229879854	0.9962592335079999	0.479,0.588,0.5	0.485,0.457,0.509	0.039
3255	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141021524	141022477	141021524	141021773	141022063	141022477	3255	39,62,36	2,6,0	29,35,35	3,4,3	98	49	0.276204554386	0.8841178705285325	0.907,0.838,1.0	0.829,0.814,0.854	0.083
3256	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141022063	141023269	141022063	141022477	141022880	141023269	3256	8,7,7	31,39,24	4,6,5	41,36,30	98	49	0.139752245428	0.6991809035526966	0.114,0.082,0.127	0.047,0.077,0.077	0.041
3257	"ENSMUSG00000031098"	"Syt8"	chr7	+	141992630	141993017	141992630	141992729	141992858	141993017	3257	3,0,2	1,0,0	1,3,1	1,1,0	98	49	1	1.0	0.6,NA,1.0	0.333,0.6,1.0	0.156
3258	"ENSMUSG00000031098"	"Syt8"	chr7	+	141992630	141993258	141992630	141993017	141993090	141993258	3258	1,0,1	0,0,1	2,4,2	0,0,1	98	49	1	1.0	1.0,NA,0.333	1.0,1.0,0.5	-0.167
3259	"ENSMUSG00000093803"	"Ppp2r3d"	chr9	+	124198703	124199238	124198703	124198778	124199151	124199238	3259	86,86,100	20,17,38	111,107,113	27,29,24	98	49	0.625486401459	1.0	0.683,0.717,0.568	0.673,0.648,0.702	-0.018
3262	"ENSMUSG00000022295"	"Atp6v1c1"	chr15	+	38679563	38681409	38679563	38679655	38681310	38681409	3262	6,8,16	117,165,142	6,10,11	123,128,133	98	49	0.938228727863	1.0	0.025,0.024,0.053	0.024,0.038,0.04	0.0
3263	"ENSMUSG00000022295"	"Atp6v1c1"	chr15	+	38689368	38690903	38689368	38689466	38690776	38690903	3263	28,25,28	76,149,93	29,19,37	93,84,100	98	49	0.388382340478	0.9631034644708528	0.156,0.077,0.131	0.135,0.102,0.156	-0.01
3265	"ENSMUSG00000028849"	"Map7d1"	chr4	-	126127685	126128029	126127685	126127790	126127890	126128029	3265	11,12,4	140,145,107	10,13,6	114,120,126	98	49	0.593265506173	1.0	0.038,0.04,0.018	0.042,0.051,0.023	-0.007
3266	"ENSMUSG00000028849"	"Map7d1"	chr4	-	126130688	126131071	126130688	126130852	126130948	126131071	3266	60,45,43	14,17,14	53,44,45	13,16,13	98	49	0.912216726255	1.0	0.682,0.57,0.606	0.671,0.579,0.634	-0.009
3270	"ENSMUSG00000015757"	"Ppil4"	chr10	+	7673521	7674321	7673521	7673639	7674178	7674321	3270	38,33,38	62,81,69	41,37,50	78,71,75	98	49	0.561956210843	1.0	0.235,0.169,0.216	0.208,0.207,0.25	-0.015
3271	"ENSMUSG00000032892"	"Rangrf"	chr11	-	68863309	68863854	68863309	68863567	68863768	68863854	3271	13,27,14	30,42,32	40,36,24	17,30,23	98	49	0.000227464040039	0.022437002780472	0.178,0.243,0.179	0.541,0.375,0.343	-0.22
3272	"ENSMUSG00000015656"	"Hspa8"	chr9	+	40713213	40713919	40713213	40713423	40713713	40713919	3272	45,49,22	3414,6192,3107	41,20,39	2849,3207,3808	98	49	1	1.0	0.007,0.004,0.004	0.007,0.003,0.005	0.0
3273	"ENSMUSG00000015656"	"Hspa8"	chr9	+	40713713	40714187	40713713	40713919	40714034	40714187	3273	43,47,14	14,12,15	27,23,29	8,8,8	98	49	0.341238519508	0.9301683978018055	0.606,0.662,0.318	0.628,0.59,0.644	-0.092
3274	"ENSMUSG00000015656"	"Hspa8"	chr9	+	40713713	40714187	40713713	40713919	40714091	40714187	3274	1016,1813,854	0,2,1	861,950,1056	0,0,0	98	49	1	1.0	1.0,0.998,0.998	1.0,1.0,1.0	-0.001
3278	"ENSMUSG00000034121"	"Mks1"	chr11	+	87747388	87747762	87747388	87747486	87747633	87747762	3278	1,0,1	2,8,6	2,1,0	5,10,3	98	49	0.882202508889	1.0	0.2,0.0,0.077	0.167,0.048,0.0	0.021
3279	"ENSMUSG00000034121"	"Mks1"	chr11	+	87748686	87750139	87748686	87748804	87749428	87750139	3279	4,1,2	5,7,1	1,5,3	6,4,4	98	49	0.737963249024	1.0	0.286,0.067,0.5	0.077,0.385,0.273	0.039
3280	"ENSMUSG00000024542"	"Cep192"	chr18	+	68011026	68011731	68011026	68011146	68011609	68011731	3280	25,41,38	63,73,63	17,35,36	51,85,71	98	49	0.277016523659	0.8841178705285325	0.166,0.219,0.232	0.143,0.171,0.202	0.034
3282	"ENSMUSG00000040940"	"Arhgef1"	chr7	+	24611481	24611777	24611481	24611580	24611734	24611777	3282	258,138,185	750,481,689	204,214,198	750,760,758	98	49	0.348913267547	0.9365892212241923	0.147,0.125,0.118	0.12,0.123,0.116	0.01
3283	"ENSMUSG00000040940"	"Arhgef1"	chr7	+	24617944	24618776	24617944	24617956	24618608	24618776	3283	519,307,498	16,15,16	586,631,542	89,82,80	98	49	1.11022302463e-16	3.69926311806716e-13	0.942,0.911,0.94	0.767,0.794,0.772	0.153
3284	"ENSMUSG00000040940"	"Arhgef1"	chr7	+	24623083	24623395	24623083	24623159	24623227	24623395	3284	76,60,56	950,684,915	82,83,62	1048,991,943	98	49	0.95949230566	1.0	0.038,0.042,0.03	0.038,0.04,0.032	0.0
3285	"ENSMUSG00000040940"	"Arhgef1"	chr7	+	24624220	24624487	24624220	24624308	24624400	24624487	3285	11,12,9	1151,876,1140	25,18,22	1276,1294,1226	98	49	1	1.0	0.005,0.007,0.004	0.01,0.007,0.009	-0.003
3286	"ENSMUSG00000034893"	"Cog3"	chr14	-	75944529	75945489	75944529	75944628	75945361	75945489	3286	31,27,32	49,55,48	40,49,23	38,65,55	98	49	0.444117675094	0.9824947129596713	0.24,0.197,0.25	0.345,0.274,0.173	-0.035
3287	"ENSMUSG00000019850"	"Tnfaip3"	chr10	-	18879323	18881079	18879323	18879505	18880204	18881079	3287	34,26,42	58,45,87	44,37,34	72,92,86	98	49	0.413435285664	0.9713778937140689	0.227,0.224,0.194	0.234,0.167,0.165	0.026
3288	"ENSMUSG00000019850"	"Tnfaip3"	chr10	-	18881298	18882781	18881298	18881479	18882610	18882781	3288	2,5,4	88,87,124	7,6,6	129,120,103	98	49	0.23749191878	0.8554844036486055	0.011,0.028,0.016	0.026,0.024,0.028	-0.008
3289	"ENSMUSG00000019996"	"Map7"	chr10	+	20149025	20149626	20149025	20149200	20149524	20149626	3289	3,3,1	16,8,6	1,1,3	6,9,12	98	49	0.583627227603	1.0	0.086,0.158,0.077	0.077,0.053,0.111	0.027
3290	"ENSMUSG00000042289"	"Hsd3b7"	chr7	+	127400246	127400788	127400246	127400418	127400563	127400788	3290	17,8,5	0,0,0	13,15,6	1,2,0	98	49	0.691786356916	1.0	1.0,1.0,1.0	0.867,0.789,1.0	0.115
3291	"ENSMUSG00000042289"	"Hsd3b7"	chr7	+	127400246	127400788	127400246	127400418	127400632	127400788	3291	18,11,7	19,16,10	15,17,14	13,27,26	98	49	0.709204957259	1.0	0.321,0.256,0.259	0.366,0.239,0.212	0.006
3292	"ENSMUSG00000042289"	"Hsd3b7"	chr7	+	127400246	127400788	127400246	127400535	127400632	127400788	3292	11,8,4	1,0,1	11,9,11	0,0,0	98	49	1	1.0	0.846,1.0,0.667	1.0,1.0,1.0	-0.162
3293	"ENSMUSG00000042289"	"Hsd3b7"	chr7	+	127401005	127401285	127401005	127401114	127401185	127401285	3293	27,22,12	8,4,12	28,28,44	5,6,7	98	49	0.0816065632318	0.5830717749199941	0.628,0.733,0.333	0.737,0.7,0.759	-0.167
3294	"ENSMUSG00000042289"	"Hsd3b7"	chr7	+	127401407	127402974	127401407	127401570	127401957	127402974	3294	24,29,17	8,9,8	27,21,23	8,10,5	98	49	0.755249295118	1.0	0.6,0.617,0.515	0.628,0.512,0.697	-0.035
3295	"ENSMUSG00000022536"	"Glyr1"	chr16	-	4847366	4848105	4847366	4847417	4848048	4848105	3295	33,47,51	185,222,169	35,29,37	185,208,165	98	49	0.166329907683	0.7417860875437757	0.082,0.096,0.131	0.086,0.065,0.101	0.019
